id	proactive	emot_intel	sjt	work_samp	str_int	consc	cog_flex	work_exp	degree	job_perf	citizenship	promotion	high_potential
10309	56	53	53	47	55	57	52	6-10	associate	59	59	No	Yes
10310	47	44	49	49	41	51	45	0-1	none	35	45	No	No
10311	58	45	45	49	51	53	49	2-5	bachelor	55	47	No	Yes
10312	56	40	42	47	47	57	46	6-10	none	48	47	Yes	Yes
10313	53	50	52	48	52	55	50	0-1	bachelor	58	67	No	Yes
10314	51	50	53	48	52	53	51	2-5	bachelor	56	45	No	Yes
10315	53	44	44	47	45	54	42	0-1	none	35	37	Yes	No
10316	56	47	52	45	53	46	50	0-1	bachelor	53	56	Yes	Yes
10317	57	48	51	48	50	51	47	2-5	associate	39	49	No	No
10318	51	54	48	44	50	48	44	0-1	associate	35	41	No	No
10319	54	51	51	47	52	54	44	2-5	bachelor	48	49	No	No
10320	54	50	46	44	47	50	50	6-10	bachelor	45	47	No	No
10321	58	52	53	49	53	54	51	6-10	bachelor	51	65	No	Yes
10322	51	40	44	44	45	54	41	6-10	none	49	39	No	No
10323	53	46	50	45	51	48	46	0-1	associate	47	49	No	No
10324	52	47	46	43	45	52	43	0-1	bachelor	39	47	No	No
10325	53	46	46	43	52	51	41	2-5	none	43	43	Yes	Yes
10326	48	46	50	50	47	59	48	11+	bachelor	53	47	No	Yes
10327	49	53	52	54	51	59	45	6-10	none	68	46	No	Yes
10328	53	46	44	43	47	50	43	0-1	none	42	41	No	No
10329	52	44	47	41	51	49	49	2-5	bachelor	44	44	No	Yes
10330	45	44	42	45	38	53	36	0-1	associate	38	39	No	No
10331	53	42	44	47	48	49	31	0-1	none	28	34	No	No
10332	49	42	47	42	43	52	42	6-10	associate	44	41	No	No
10333	56	45	49	45	48	53	49	2-5	bachelor	44	46	No	No
10334	50	47	45	42	41	51	47	6-10	bachelor	42	40	No	No
10335	50	43	40	44	44	55	50	6-10	bachelor	55	49	No	Yes
10336	54	45	42	44	45	48	44	0-1	bachelor	47	29	No	No
10337	57	53	53	52	55	52	49	2-5	bachelor	55	66	No	Yes
10338	46	35	38	43	47	48	40	0-1	associate	34	30	No	No
10339	46	44	44	46	43	53	46	0-1	none	44	38	No	No
10340	52	51	50	43	53	51	49	0-1	associate	45	39	No	No
10341	48	46	46	40	47	50	44	6-10	none	33	46	No	No
10342	56	53	48	48	53	57	52	6-10	masters	54	52	No	Yes
10343	54	46	47	42	50	56	48	0-1	associate	40	41	No	No
10344	52	43	44	38	53	46	48	0-1	bachelor	45	41	No	No
10345	49	40	47	47	42	48	45	0-1	bachelor	40	38	No	Yes
10346	51	47	52	41	49	49	45	6-10	masters	49	34	No	No
10347	51	47	51	46	43	50	45	0-1	associate	40	41	No	No
10348	52	43	46	46	51	49	42	2-5	associate	43	47	Yes	Yes
10349	56	54	54	47	53	50	48	6-10	bachelor	54	56	Yes	No
10350	61	51	49	49	50	54	43	0-1	none	52	55	No	No
10351	53	46	49	47	51	53	42	2-5	none	30	47	No	No
10352	53	49	48	41	53	48	45	2-5	bachelor	41	42	No	No
10353	57	48	50	47	54	58	48	0-1	associate	49	56	No	No
10354	60	51	50	49	54	49	49	6-10	none	61	66	No	Yes
10355	53	56	52	46	51	48	47	2-5	none	47	49	No	Yes
10356	48	46	48	42	47	52	45	2-5	bachelor	27	41	No	No
10357	52	47	48	46	50	49	45	0-1	bachelor	44	45	Yes	Yes
10358	58	48	49	50	49	56	45	2-5	associate	52	46	No	No
10359	52	45	46	47	48	52	42	6-10	none	58	43	No	No
10360	52	50	48	43	47	48	48	2-5	bachelor	40	46	No	No
10361	55	44	45	44	46	56	38	2-5	associate	40	45	No	No
10362	54	46	44	40	54	52	42	2-5	none	46	36	No	No
10363	49	40	42	39	47	50	39	2-5	none	26	47	No	No
10364	54	41	47	46	49	51	42	6-10	associate	57	36	No	No
10365	52	48	49	42	52	46	48	6-10	associate	53	46	No	Yes
10366	46	39	41	45	40	51	40	2-5	associate	32	35	No	No
10367	42	42	39	37	44	46	38	0-1	none	38	33	No	No
10368	56	45	50	49	49	56	52	6-10	bachelor	62	54	No	Yes
10369	45	42	42	46	38	52	40	0-1	none	41	37	No	No
10370	52	54	50	49	51	59	45	6-10	bachelor	53	57	No	Yes
10371	49	50	45	38	48	52	41	6-10	none	49	50	No	No
10372	56	46	46	42	54	56	50	2-5	bachelor	42	45	No	Yes
10373	49	45	51	49	50	45	49	0-1	bachelor	49	41	No	No
10374	53	49	48	49	53	52	43	6-10	associate	49	44	No	No
10375	50	44	43	44	47	51	52	2-5	bachelor	39	46	No	No
10376	52	44	48	45	49	52	43	0-1	none	42	42	Yes	Yes
10377	47	42	46	45	42	45	39	0-1	none	36	28	No	No
10378	49	52	47	43	50	44	41	0-1	none	28	37	No	No
10379	50	45	43	42	46	57	45	2-5	associate	36	42	No	No
10380	49	50	46	42	51	48	49	0-1	masters	38	39	No	No
10381	54	47	49	46	49	52	44	2-5	bachelor	44	46	No	Yes
10382	57	47	46	48	51	49	44	2-5	masters	39	48	No	No
10383	52	46	46	44	54	52	48	2-5	bachelor	50	42	No	No
10384	51	48	48	46	46	51	49	0-1	bachelor	37	40	No	No
10385	51	42	48	45	50	54	48	0-1	bachelor	51	48	No	Yes
10386	49	42	44	38	46	52	48	2-5	bachelor	38	45	No	No
10387	49	43	40	36	47	44	42	2-5	none	34	32	No	No
10388	53	49	52	46	53	52	47	6-10	associate	48	50	No	No
10389	54	47	50	45	53	53	46	0-1	bachelor	40	44	No	No
10390	51	44	45	48	47	47	44	2-5	bachelor	48	31	No	No
10391	52	42	42	40	47	47	44	0-1	none	37	36	No	No
10392	56	51	57	52	52	52	45	0-1	associate	57	49	No	Yes
10393	52	45	47	49	52	58	50	11+	none	48	49	No	No
10394	52	48	43	42	48	48	45	2-5	bachelor	37	49	No	No
10395	48	42	44	39	44	48	31	2-5	none	34	31	No	No
10396	52	46	42	43	52	43	46	2-5	none	45	48	Yes	Yes
10397	50	43	42	45	44	52	41	6-10	associate	42	31	No	No
10398	47	42	42	42	40	50	40	2-5	associate	30	44	No	No
10399	52	43	50	52	45	51	45	0-1	bachelor	46	46	Yes	No
10400	51	44	45	42	48	50	48	11+	bachelor	52	50	No	No
10401	59	52	54	50	56	57	54	2-5	associate	62	65	No	Yes
10402	54	48	51	49	48	50	46	2-5	none	48	47	No	No
10403	53	47	49	46	48	48	45	2-5	bachelor	41	45	No	No
10404	52	51	49	49	48	52	46	2-5	associate	52	53	Yes	Yes
10405	53	50	50	48	53	48	46	0-1	associate	45	43	Yes	No
10406	58	54	51	48	55	50	55	6-10	bachelor	55	53	No	No
10407	45	39	39	42	41	50	40	0-1	none	31	32	No	No
10408	49	44	45	38	50	43	48	0-1	bachelor	34	38	No	No
10409	54	55	55	44	53	51	47	0-1	associate	50	58	No	No
10410	53	49	48	48	51	53	47	6-10	associate	56	53	No	No
10411	51	41	43	47	48	53	42	2-5	none	45	34	No	No
10412	49	43	48	45	50	52	46	0-1	bachelor	39	56	No	No
10413	51	44	43	43	49	49	53	2-5	associate	42	40	No	No
10414	57	47	45	47	51	47	46	0-1	none	43	36	No	No
10415	57	42	50	49	51	49	46	6-10	bachelor	50	42	No	No
10416	55	52	50	49	52	50	46	0-1	bachelor	51	47	No	No
10417	56	47	47	44	47	45	43	0-1	associate	33	44	No	No
10418	46	42	44	45	46	54	42	0-1	none	39	35	Yes	No
10419	50	46	46	45	50	50	41	2-5	none	37	30	No	No
10420	52	52	49	43	47	47	44	2-5	bachelor	37	30	No	No
10421	56	48	51	49	47	53	49	0-1	associate	48	52	No	No
10422	54	46	48	45	48	48	41	0-1	bachelor	41	36	No	Yes
10423	54	51	47	44	50	55	43	2-5	none	51	49	No	No
10424	61	49	53	48	56	56	51	6-10	none	60	64	Yes	Yes
10425	49	46	45	48	41	53	41	2-5	none	51	39	No	No
10426	52	44	46	42	46	48	43	0-1	none	32	34	No	No
10427	53	47	53	41	52	48	51	0-1	associate	39	42	No	No
10428	49	43	40	43	45	48	48	2-5	bachelor	38	29	No	No
10429	50	41	41	42	41	51	42	0-1	none	47	36	No	No
10430	50	43	49	50	48	50	42	6-10	associate	48	38	No	No
10431	56	41	54	53	51	55	48	2-5	bachelor	51	44	No	No
10432	51	43	43	43	48	51	43	2-5	none	49	38	No	No
10433	52	46	45	40	47	47	43	2-5	associate	45	47	No	No
10434	54	47	49	48	48	53	44	0-1	none	44	39	No	No
10435	50	45	43	45	46	54	44	2-5	bachelor	47	43	No	No
10436	53	46	48	48	46	48	48	2-5	bachelor	45	40	No	No
10437	53	48	47	46	54	52	50	6-10	bachelor	39	48	No	No
10438	57	52	52	52	57	55	48	2-5	bachelor	50	57	No	Yes
10439	50	50	47	41	54	47	50	0-1	associate	46	52	No	No
10440	50	46	42	40	44	47	44	0-1	none	34	36	Yes	No
10441	57	52	55	49	52	51	48	0-1	associate	43	49	Yes	No
10442	54	47	43	46	41	49	41	0-1	none	46	45	No	Yes
10443	52	43	48	46	46	54	48	2-5	bachelor	52	42	No	No
10444	51	39	45	46	41	48	41	0-1	none	43	26	No	No
10445	49	41	43	43	49	49	45	6-10	associate	39	43	No	No
10446	52	48	48	50	51	50	44	2-5	bachelor	51	37	No	No
10447	53	43	42	34	52	50	40	2-5	none	31	43	No	No
10448	50	50	48	45	50	44	49	6-10	bachelor	50	44	No	No
10449	51	46	49	46	46	53	47	2-5	bachelor	47	49	Yes	No
10450	52	49	48	49	52	56	47	6-10	bachelor	55	44	No	No
10451	54	48	50	48	50	57	51	2-5	associate	43	55	No	No
10452	56	51	50	43	51	50	46	0-1	associate	43	52	No	No
10453	55	45	49	47	51	61	39	2-5	associate	43	38	No	No
10454	57	46	46	46	51	51	43	6-10	associate	49	47	Yes	No
10455	53	51	46	46	48	52	43	6-10	none	45	40	No	No
10456	53	41	49	45	49	50	45	0-1	masters	41	46	Yes	No
10457	59	53	55	48	54	54	51	6-10	bachelor	53	58	No	No
10458	51	46	43	47	48	54	47	2-5	none	48	44	Yes	No
10459	55	47	51	53	53	54	48	0-1	bachelor	54	51	Yes	No
10460	50	45	50	46	48	54	50	0-1	bachelor	38	48	No	No
10461	55	49	52	44	50	48	48	2-5	masters	40	49	No	No
10462	54	46	52	46	51	55	51	2-5	bachelor	50	51	No	No
10463	54	51	53	44	50	45	54	0-1	bachelor	48	45	No	Yes
10464	58	55	55	48	51	52	44	11+	bachelor	55	50	No	Yes
10465	59	46	54	49	53	52	47	2-5	bachelor	46	42	No	Yes
10466	51	50	53	49	49	47	46	0-1	bachelor	47	51	No	No
10467	51	44	46	43	46	53	43	11+	none	42	40	No	No
10468	59	54	49	45	54	53	48	0-1	bachelor	62	47	No	Yes
10469	57	45	48	46	48	54	41	11+	none	52	40	No	No
10470	53	45	50	48	52	57	44	0-1	bachelor	50	49	Yes	No
10471	52	43	51	49	54	53	53	6-10	bachelor	59	45	No	Yes
10472	49	43	42	44	47	50	50	0-1	masters	41	44	No	Yes
10473	56	50	51	50	51	54	50	2-5	doctorate	48	36	No	No
10474	56	56	53	52	53	60	52	0-1	associate	65	62	No	No
10475	55	46	49	49	51	51	47	6-10	bachelor	49	42	No	Yes
10476	59	46	55	49	53	57	49	2-5	bachelor	52	52	No	Yes
10477	50	50	49	47	54	49	55	2-5	none	50	39	No	No
10478	46	42	38	42	42	50	41	0-1	associate	31	21	No	No
10479	54	49	47	41	46	49	42	0-1	none	45	42	No	No
10480	54	45	47	42	44	50	43	0-1	bachelor	45	45	Yes	No
10481	59	50	52	48	57	54	56	0-1	bachelor	60	55	Yes	No
10482	53	52	50	40	52	47	48	6-10	masters	45	53	No	No
10483	56	43	44	49	44	51	49	2-5	bachelor	39	50	No	No
10484	52	52	56	47	49	46	47	2-5	bachelor	44	53	No	No
10485	49	45	45	44	46	54	47	6-10	bachelor	50	39	No	No
10486	51	48	47	47	50	55	48	0-1	none	48	46	Yes	No
10487	58	47	48	48	48	51	44	6-10	bachelor	57	43	No	No
10488	56	48	51	47	48	51	49	11+	bachelor	54	51	No	Yes
10489	55	50	51	51	51	45	47	0-1	none	37	48	No	No
10490	54	48	47	45	49	58	45	0-1	associate	50	42	No	No
10491	51	44	40	45	50	53	43	0-1	none	39	33	No	No
10492	46	44	41	36	44	42	43	2-5	bachelor	33	50	No	No
10493	56	49	47	44	50	54	49	0-1	associate	53	51	No	Yes
10494	56	54	46	43	45	47	48	0-1	none	51	53	No	Yes
10495	52	47	47	44	47	56	45	2-5	masters	35	36	No	No
10496	47	38	42	49	44	50	42	0-1	bachelor	38	32	Yes	No
10497	52	39	44	48	46	56	49	2-5	bachelor	44	45	No	Yes
10498	50	55	51	47	49	48	49	2-5	bachelor	48	50	No	No
10499	54	43	46	44	46	50	47	2-5	none	47	49	No	No
10500	56	46	53	49	49	50	42	0-1	none	39	61	No	No
10501	54	46	52	49	49	53	52	6-10	bachelor	48	50	No	No
10502	52	43	42	38	46	45	43	0-1	bachelor	46	34	No	No
10503	54	44	46	42	54	53	43	2-5	none	44	32	No	No
10504	50	48	53	47	54	49	49	6-10	bachelor	55	45	No	No
10505	52	49	48	46	50	57	44	2-5	bachelor	48	47	No	No
10506	52	46	45	45	50	54	46	0-1	associate	47	46	No	No
10507	56	45	46	47	48	45	42	2-5	associate	45	42	Yes	No
10508	53	47	49	47	48	55	44	6-10	bachelor	47	46	No	Yes
10509	47	51	47	44	50	46	47	0-1	bachelor	44	41	No	No
10510	49	40	45	49	50	50	43	2-5	bachelor	42	34	No	No
10511	57	53	53	47	60	58	51	6-10	bachelor	60	64	No	Yes
10512	49	42	44	43	41	50	48	2-5	bachelor	43	39	No	No
10513	56	51	53	48	52	57	48	2-5	none	50	49	No	No
10514	50	50	51	45	46	48	48	0-1	bachelor	42	38	No	No
10515	49	38	43	41	46	49	43	6-10	associate	34	44	No	No
10516	50	47	48	47	46	51	37	6-10	none	36	41	No	No
10517	50	50	45	40	50	52	44	0-1	associate	42	39	No	No
10518	52	44	45	45	50	49	45	2-5	associate	36	43	No	No
10519	50	51	46	46	47	45	52	2-5	none	53	45	No	Yes
10520	51	44	48	46	44	48	52	0-1	none	45	42	No	Yes
10521	55	46	43	45	52	49	44	6-10	bachelor	47	43	No	No
10522	57	44	43	45	50	59	42	11+	none	49	41	No	No
10523	54	44	46	47	47	52	36	2-5	none	33	41	No	No
10524	49	46	46	42	41	49	39	2-5	none	34	43	No	No
10525	55	56	52	45	53	45	43	6-10	none	42	50	No	No
10526	55	48	44	45	44	57	53	6-10	none	57	70	Yes	Yes
10527	49	49	48	40	55	52	54	0-1	bachelor	35	56	No	No
10528	47	45	45	42	48	51	40	0-1	none	34	33	No	Yes
10529	55	52	59	50	55	55	56	2-5	bachelor	59	60	No	Yes
10530	49	47	45	39	48	48	44	0-1	associate	40	46	No	No
10531	49	43	44	40	46	52	43	2-5	none	42	39	No	No
10532	50	46	49	48	50	47	51	2-5	masters	37	51	No	No
10533	57	51	47	46	51	52	43	0-1	bachelor	51	57	No	Yes
10534	58	49	55	46	52	56	42	2-5	none	53	46	No	Yes
10535	54	50	52	49	51	45	50	0-1	bachelor	50	37	No	No
10536	49	48	47	47	49	55	44	0-1	bachelor	41	42	No	No
10537	49	45	48	46	44	54	47	0-1	bachelor	37	44	No	No
10538	51	46	47	38	46	43	45	0-1	associate	44	42	No	Yes
10539	54	50	50	47	49	50	45	6-10	none	45	52	No	No
10540	46	45	40	44	41	47	35	2-5	none	24	34	No	Yes
10541	53	40	44	46	43	54	43	0-1	none	33	35	No	No
10542	47	48	41	42	49	52	43	0-1	associate	44	38	No	No
10543	51	50	49	45	51	47	48	0-1	none	34	39	No	No
10544	54	57	47	44	48	52	47	0-1	associate	36	52	No	No
10545	55	47	47	46	53	52	52	0-1	bachelor	60	42	No	No
10546	51	45	46	47	49	48	45	0-1	bachelor	39	34	No	No
10547	49	45	45	42	41	46	43	6-10	bachelor	35	37	No	No
10548	56	48	54	48	55	56	47	2-5	masters	50	55	No	No
10549	58	47	50	49	56	54	54	6-10	none	55	45	No	No
10550	56	46	52	49	49	52	48	6-10	bachelor	58	53	No	Yes
10551	51	44	48	48	51	53	49	2-5	bachelor	57	49	No	Yes
10552	59	53	56	53	55	59	52	0-1	bachelor	71	63	No	Yes
10553	55	49	46	47	50	59	46	6-10	bachelor	42	43	No	Yes
10554	49	41	38	39	43	52	43	6-10	associate	50	44	No	No
10555	53	44	47	45	46	52	46	2-5	associate	42	52	No	No
10556	50	48	47	42	47	50	42	2-5	none	39	38	No	No
10557	50	50	49	44	54	48	52	0-1	bachelor	40	41	No	No
10558	49	42	50	46	46	53	43	11+	none	47	37	No	No
10559	50	39	39	41	43	50	38	0-1	associate	33	35	No	No
10560	50	45	43	45	49	53	48	2-5	associate	43	50	No	No
10561	54	46	48	48	48	53	48	0-1	bachelor	46	55	No	No
10562	51	48	49	45	51	56	50	2-5	bachelor	48	58	No	No
10563	54	48	43	43	53	50	50	0-1	associate	40	42	No	No
10564	52	49	52	48	52	50	50	2-5	bachelor	50	51	Yes	Yes
10565	49	48	45	44	45	50	42	0-1	none	48	45	No	No
10566	50	45	43	43	44	49	45	2-5	bachelor	30	44	No	No
10567	54	42	42	39	43	50	37	2-5	none	42	33	No	No
10568	56	51	54	51	56	55	49	6-10	bachelor	56	52	Yes	Yes
10569	50	43	42	43	48	46	47	0-1	bachelor	40	36	No	No
10570	53	51	47	46	50	50	49	0-1	bachelor	46	54	No	No
10571	52	45	45	49	42	52	44	0-1	bachelor	45	42	Yes	No
10572	51	47	49	42	50	50	48	2-5	bachelor	44	36	No	No
10573	45	39	43	39	48	49	44	2-5	bachelor	38	36	No	No
10574	50	40	42	41	44	48	44	0-1	associate	42	35	No	No
10575	49	43	43	44	50	48	44	0-1	masters	44	50	No	No
10576	50	41	42	43	49	45	46	2-5	bachelor	43	35	No	No
10577	49	47	50	49	48	56	53	0-1	none	56	62	No	Yes
10578	53	45	51	51	50	54	36	6-10	none	45	45	No	No
10579	53	53	49	48	48	47	42	0-1	associate	52	44	No	No
10580	51	48	45	45	49	54	49	2-5	none	55	40	No	No
10581	53	51	50	52	53	54	50	0-1	bachelor	61	48	No	Yes
10582	44	38	35	40	47	45	38	0-1	none	40	33	No	No
10583	51	48	47	43	51	56	48	2-5	none	47	55	No	No
10584	47	42	44	38	45	48	43	0-1	bachelor	40	42	No	No
10585	56	50	49	48	51	58	40	6-10	none	43	45	No	No
10586	52	45	45	50	45	53	45	2-5	associate	49	44	No	No
10587	53	51	48	51	48	52	45	2-5	associate	47	40	No	No
10588	55	49	49	44	54	54	51	0-1	bachelor	53	54	Yes	Yes
10589	52	49	52	44	49	48	42	0-1	none	49	41	No	Yes
10590	63	52	57	56	56	60	42	11+	none	53	53	No	Yes
10591	55	42	44	46	47	54	48	2-5	associate	43	42	No	No
10592	53	42	52	50	48	45	44	2-5	bachelor	34	35	No	No
10593	53	47	47	48	49	47	49	6-10	masters	47	46	No	No
10594	48	45	48	47	45	49	44	2-5	none	47	40	No	No
10595	56	51	52	47	55	51	49	2-5	bachelor	50	50	No	No
10596	51	44	41	37	47	42	45	0-1	bachelor	27	44	No	No
10597	55	51	52	47	56	51	56	0-1	bachelor	44	47	No	Yes
10598	53	48	45	39	51	54	44	0-1	bachelor	36	46	No	No
10599	54	48	48	45	51	56	46	6-10	associate	55	58	No	Yes
10600	51	44	46	47	49	49	49	2-5	bachelor	46	36	No	No
10601	52	49	43	38	50	44	42	0-1	none	35	45	No	No
10602	53	44	47	45	46	49	45	0-1	bachelor	49	40	No	No
10603	53	43	43	46	46	51	41	0-1	none	48	44	No	No
10604	54	48	51	47	50	42	52	0-1	bachelor	51	39	No	No
10605	50	45	47	48	46	48	47	0-1	bachelor	45	44	No	Yes
10606	52	44	48	41	46	51	46	2-5	bachelor	39	43	No	No
10607	48	43	46	43	39	47	37	0-1	none	37	36	No	No
10608	53	46	49	44	53	50	48	2-5	associate	40	40	No	No
10609	52	47	48	49	41	52	43	0-1	none	49	45	No	No
10610	53	51	45	50	50	54	46	0-1	bachelor	55	50	No	Yes
10611	57	51	52	49	54	50	48	2-5	bachelor	46	45	No	No
10612	63	46	49	50	55	53	47	0-1	bachelor	48	48	Yes	Yes
10613	55	42	46	44	44	53	47	0-1	bachelor	51	40	No	No
10614	54	50	46	40	48	55	49	11+	none	50	52	Yes	No
10615	47	42	43	43	48	53	49	0-1	bachelor	41	52	No	No
10616	53	42	46	45	50	55	46	0-1	bachelor	44	31	No	No
10617	53	44	46	45	51	46	47	0-1	bachelor	34	41	No	No
10618	51	47	42	38	49	52	42	0-1	none	41	40	No	No
10619	50	42	50	51	48	53	47	2-5	associate	44	40	No	No
10620	53	45	40	46	48	52	46	0-1	associate	36	45	No	No
10621	50	48	46	42	44	55	39	0-1	none	44	41	No	Yes
10622	53	48	52	53	51	52	49	2-5	bachelor	54	50	No	No
10623	50	49	46	42	47	45	47	0-1	bachelor	42	42	No	Yes
10624	57	45	47	49	50	52	46	2-5	bachelor	45	49	No	No
10625	60	52	50	51	54	55	49	6-10	bachelor	57	56	Yes	Yes
10626	58	51	55	52	55	53	54	0-1	bachelor	57	60	Yes	Yes
10627	48	46	48	50	51	47	52	2-5	associate	49	42	No	Yes
10628	54	43	45	46	51	55	50	2-5	bachelor	45	50	No	No
10629	50	52	50	47	54	54	49	2-5	doctorate	57	49	No	No
10630	58	44	54	50	49	54	47	0-1	bachelor	50	53	No	Yes
10631	53	42	44	43	47	57	43	11+	none	50	38	No	No
10632	47	42	46	40	43	49	46	0-1	bachelor	37	38	No	No
10633	55	45	47	43	48	51	43	2-5	associate	38	33	No	No
10634	58	48	53	51	55	60	53	0-1	bachelor	63	54	No	No
10635	50	43	45	47	50	54	49	0-1	bachelor	52	42	No	No
10636	52	45	47	46	47	49	44	2-5	bachelor	36	48	No	No
10637	55	47	48	50	50	57	48	6-10	none	53	48	No	Yes
10638	43	45	45	39	45	46	47	0-1	bachelor	34	41	No	No
10639	54	43	43	46	50	56	47	6-10	associate	54	40	No	No
10640	52	47	45	43	46	44	43	2-5	none	35	43	No	No
10641	47	43	44	43	48	47	45	2-5	bachelor	37	37	No	No
10642	53	48	46	44	50	55	42	0-1	none	39	41	No	No
10643	51	46	42	44	47	51	45	0-1	bachelor	38	49	No	No
10644	60	53	52	50	55	62	48	2-5	associate	56	51	No	Yes
10645	49	44	46	41	46	48	43	0-1	associate	41	36	No	No
10646	50	51	49	38	53	51	49	2-5	bachelor	39	56	No	No
10647	53	47	45	44	51	51	49	6-10	associate	47	36	No	No
10648	55	47	46	48	52	53	46	6-10	associate	55	44	No	No
10649	53	44	45	43	47	55	51	2-5	associate	43	48	No	Yes
10650	48	41	39	41	44	48	43	0-1	associate	39	44	No	No
10651	58	48	53	46	53	57	53	6-10	associate	61	57	Yes	Yes
10652	48	46	43	40	44	43	43	2-5	none	24	24	No	No
10653	56	47	46	43	53	53	47	11+	bachelor	47	52	No	No
10654	47	44	43	43	46	54	43	11+	bachelor	53	36	No	No
10655	52	45	45	40	47	52	45	2-5	bachelor	43	45	No	No
10656	54	49	49	45	49	53	52	6-10	none	52	58	No	Yes
10657	53	44	45	48	49	46	43	0-1	bachelor	45	47	Yes	No
10658	51	40	42	44	42	47	41	0-1	bachelor	39	46	No	No
10659	53	51	51	50	51	46	51	0-1	bachelor	55	41	No	No
10660	50	42	42	38	44	48	40	0-1	none	32	50	No	No
10661	54	46	46	45	51	54	49	2-5	associate	44	39	No	No
10662	52	48	48	48	49	52	46	0-1	bachelor	48	49	No	No
10663	59	49	51	48	49	51	46	6-10	none	53	48	No	Yes
10664	56	44	46	40	47	44	41	0-1	none	28	35	No	No
10665	46	49	43	41	42	44	44	0-1	bachelor	38	27	No	No
10666	50	48	49	43	51	47	47	2-5	bachelor	36	37	No	Yes
10667	52	46	45	39	45	49	45	0-1	bachelor	36	57	No	No
10668	56	45	43	41	45	49	46	2-5	masters	36	50	No	No
10669	51	40	42	47	42	59	43	0-1	associate	53	45	No	No
10670	61	49	44	47	52	59	45	2-5	none	53	52	No	Yes
10671	52	40	47	42	42	53	40	0-1	associate	35	37	No	No
10672	54	45	49	47	51	55	44	11+	bachelor	49	52	No	No
10673	50	52	49	45	54	54	47	2-5	bachelor	37	44	No	No
10674	53	49	50	46	52	52	49	11+	bachelor	59	50	No	Yes
10675	55	47	51	46	51	54	42	0-1	none	43	42	No	Yes
10676	57	49	42	45	51	53	50	11+	bachelor	50	48	No	No
10677	52	39	48	43	48	52	41	2-5	bachelor	37	32	No	No
10678	53	47	44	43	50	46	43	0-1	none	48	34	No	No
10679	49	43	45	47	49	51	42	2-5	none	36	43	No	No
10680	54	46	48	52	53	50	49	2-5	bachelor	49	47	Yes	No
10681	46	47	45	43	42	48	44	0-1	bachelor	39	41	No	No
10682	55	49	48	47	50	55	50	0-1	bachelor	58	62	No	Yes
10683	53	49	50	42	51	46	52	0-1	doctorate	44	43	No	Yes
10684	54	52	54	50	54	54	49	2-5	bachelor	55	44	No	No
10685	55	53	52	58	49	57	52	6-10	none	60	61	No	Yes
10686	47	39	41	47	47	52	45	2-5	bachelor	34	38	Yes	No
10687	49	44	41	42	49	50	45	0-1	bachelor	35	39	Yes	No
10688	50	43	50	46	43	50	44	6-10	bachelor	42	34	No	No
10689	52	38	43	47	46	52	44	2-5	associate	42	46	No	No
10690	50	46	47	41	45	46	45	6-10	bachelor	39	36	No	No
10691	51	40	38	42	46	44	42	6-10	associate	27	39	No	No
10692	54	47	47	43	47	52	47	2-5	associate	37	53	No	No
10693	51	46	49	49	47	50	50	2-5	bachelor	46	43	No	No
10694	52	41	49	44	47	50	43	2-5	none	35	41	No	No
10695	47	41	42	43	44	46	44	0-1	bachelor	43	34	No	No
10696	57	47	47	47	53	60	46	2-5	bachelor	47	45	No	No
10697	52	46	46	43	46	50	44	6-10	bachelor	45	45	No	Yes
10698	57	52	51	44	51	54	49	0-1	associate	49	62	No	No
10699	48	47	51	45	54	54	54	6-10	bachelor	48	44	Yes	No
10700	52	45	44	41	48	53	46	0-1	bachelor	45	38	No	No
10701	52	47	46	46	47	54	47	11+	none	49	40	No	No
10702	56	47	50	44	46	51	43	2-5	bachelor	40	46	No	No
10703	53	50	43	47	53	54	49	0-1	none	48	41	No	No
10704	57	47	47	46	52	49	48	6-10	bachelor	57	39	No	No
10705	54	36	45	49	47	56	46	6-10	associate	45	34	No	No
10706	57	49	51	47	54	51	45	2-5	none	46	53	No	No
10707	53	49	48	45	50	54	42	0-1	none	47	47	No	No
10708	62	54	55	51	62	59	56	2-5	none	70	62	Yes	Yes
10709	52	54	47	44	53	51	55	2-5	bachelor	51	41	No	No
10710	56	54	49	48	52	61	48	2-5	bachelor	51	52	No	Yes
10711	48	43	41	43	45	50	42	2-5	none	34	46	No	No
10712	54	53	50	47	53	55	47	6-10	bachelor	46	62	No	No
10713	50	50	46	41	51	43	43	2-5	bachelor	45	42	No	No
10714	53	49	46	50	49	57	47	11+	associate	53	31	No	No
10715	54	42	47	46	47	59	44	6-10	associate	52	42	No	No
10716	48	41	44	44	41	50	47	2-5	masters	45	41	Yes	Yes
10717	54	45	45	48	47	51	47	2-5	bachelor	39	46	No	No
10718	58	49	51	45	48	53	47	2-5	bachelor	47	59	No	No
10719	53	38	45	43	46	51	39	2-5	none	46	35	No	No
10720	52	48	47	41	52	45	48	0-1	bachelor	37	41	No	No
10721	57	54	55	48	54	53	49	0-1	none	49	56	No	No
10722	52	47	47	47	47	53	48	6-10	associate	57	39	No	No
10723	52	46	47	48	50	46	44	0-1	associate	38	49	No	No
10724	51	41	42	44	45	52	45	2-5	associate	37	39	No	No
10725	50	40	46	39	42	46	42	2-5	none	31	40	Yes	No
10726	50	44	45	41	44	45	45	0-1	associate	35	43	No	No
10727	51	45	48	40	50	42	41	0-1	associate	33	44	No	No
